id	list	window	wpm	reg_count	index	accuracy	sentence_id	sentence
19m20	3	0	349	2	78	-1	32	Там, недалеко от кухонной двери, сидел лис с треугольной мор
19m20	3	16	302	1	79	-1	12	На болотах оставался ещё лёд, но на берегах реки появилась т
19m20	3	16	251	3	80	-1	22	Она почти не изменилась, только слегка пополнела и появилис
1f21	1	14	95	5	1	-1	41	В вопросе послышался упрёк командиру, словно он был виновни
1f21	1	0	116	3	2	-1	81	В лесу ветром трепало сухие стебли растений, почерневшие от
1f21	1	16	106	5	3	1	46	У нас в Волгограде многие придерживаются иной точки зрения.
1f21	1	16	112	4	4	-1	60	Количество денег в обороте выросло благодаря союзу с амери�
1f21	1	14	113	4	5	0	30	У моего отца был счёт в швейцарском банке, он был лесоторгов
1f21	1	0	172	1	6	-1	66	У директора школы был тонкий нюх на талантливых педагогов.
1f21	1	0	181	4	7	-1	68	Они не ели целый день, несчастные дети, и были очень голодны.
1f21	1	12	132	3	8	-1	18	Создать настоящие шедевры вам помогут зоркий глаз, терпени�
1f21	1	14	144	3	9	-1	29	Володя каким-то образом узнал то, чего ему не надо было знат�
1f21	1	12	87	7	10	-1	16	Покуда я нахожусь у власти, я буду предметом ярых нападок со
1f21	1	14	90	6	11	-1	34	В тот момент атмосфера наших посиделок внезапно сильно изм�
1f21	1	12	64	NA	12	-1	25	Наши власти позволяют себе излишества, создавая иллюзию бл�
1f21	1	12	70	7	13	-1	12	На болотах оставался ещё лёд, но на берегах реки появилась т
1f21	1	0	215	3	14	1	77	Когда родители пригрозили не взять её с собой, Маша очень ра
1f21	1	16	95	6	15	1	63	Когда мне хотелось сгущёнки, папа мне её привозил, стоило то
1f21	1	14	116	5	16	-1	43	Автор принадлежит к числу последних свидетелей страшных со
1f21	1	14	82	7	17	-1	26	Он вскрыл пачку сухарей, заварил чай, достал чашки и ложки.
1f21	1	16	146	3	18	-1	48	Взяв с собой фотоаппарат, вся семья поехала в парк на пикник.
1f21	1	12	128	5	19	1	7	Очень хочется заплести бант в косу и надеть красивое платье.
